file_name	dataset	slot	azul_value	our_value	recommendation	azul_in_vocab
NT-BG293LV06-1Bmerged_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TOB2-BG293LV06-117B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PCBP3-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
MBNL1-BG293LV06-17_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
GRB2-BG293LV06-7_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
WDR6-BG293LV05-93_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPH2-BG293LV05-41_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZMAT3-BG293LV05-53_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CNOT2-BG293LV06-22_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
STAU2-BG293LV06-82B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CNOT4-BG293LV06-95B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
YTHDF1-BG293LV06-64B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM42-BG293LV06-86B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZMAT3-BG293LV06-79B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM11-BG293LV04-54_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NGRN-BG293LV06-106B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
LUC7L-BG293LV06-104B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
LGALS3-BG293LV06-26_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
BL-BG293LV03-36_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV03-1_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NUDT21-BG293LV04-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CPSF6-BG293LV06-5_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM11-BG293LV04-54_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
EIF4H-BG293LV06-93B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZRANB2-BG293LV06-114B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM4-BG293LV04-56_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV06-2B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRRC2B-BG293LV06-39_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM42-BG293LV06-85B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPCL1-BG293LV06-123B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CNOT4-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV06-2merged_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
YTHDF1-BG293LV06-63B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CNOT4-BG293LV06-96B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PPIA-BG293LV04-50_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZMAT3-BG293LV05-53_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PCBP3-BG293LV04-44_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
EIF4H-BG293LV05-112_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
MBNL1-BG293LV06-18_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RPS19BP1-BG293LV05-81_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NUDT21-BG293LV06-3_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
EIF4H-BG293LV06-93B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM42-BG293LV06-86B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
DZIP3-BG293LV05-18_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
SMNDC1-BG293LV05-100_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TIAL1-BG293LV06-112B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
BL-BG293LV03-36_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CDC40-BG293LV04-14_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
MBNL1-BG293LV06-18_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRPF4-BG293LV05-39_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
WDR6-BG293LV05-94_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NGRN-BG293LV06-106B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TRNAU1AP-BG293LV06-31B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
FUBP1-BG293LV06-100B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
SCAF8-BG293LV06-51_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TRNAU1AP-BG293LV03-26_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
STAU2-BG293LV06-82B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CDC40-BG293LV06-119B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
GRB2-BG293LV06-7_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
DDX5-BG293LV04-23_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
LUC7L-BG293LV06-104B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TPD52L2-BG293LV05-69_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TRNAU1AP-BG293LV06-31B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPH2-BG293LV05-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RPS19BP1-BG293LV06-88B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NUDT21-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM4-BG293LV06-48_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZMAT3-BG293LV05-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPH2-BG293LV06-72B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
DDX17-BG293LV03-9_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV06-2_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
STAU2-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZRANB2-BG293LV06-113B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
DDX17-BG293LV06-115B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PCBP1-BG293LV06-67B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
SCAF8-BG293LV04-72_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPF-BG293LV06-55_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RNPS1-BG293LV03-11_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
EIF4B-BG293LV06-16_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV04-1_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RNPS1-BG293LV06-9_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
SRP68-BG293LV04-78_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
AHNAK-BG293LV06-78B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TOB2-BG293LV06-117B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CSTF2T-BG293LV06-98B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
EIF4H-BG293LV05-111_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TPD52L2-BG293LV06-84B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRPF4-BG293LV05-39_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CDC40-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPH1-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PPP1CA-BG293LV06-58_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RPS19BP1-BG293LV06-87B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRRC2B-BG293LV04-8_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZC3HAV1-BG293LV03-32_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CNOT4-BG293LV06-95B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NGRN-BG293LV06-106B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NUDT21-BG293LV04-39_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRPF40A-BG293LV06-108B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV03-2_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
SMNDC1-BG293LV06-91B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
MBNL2-BG293LV05-61_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RNPS1-BG293LV03-11_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NUDT21-BG293LV04-40_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TPD52L2-BG293LV05-69_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
MBNL1-BG293LV06-17_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
YWHAG-BG293LV05-48_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRRC2B-BG293LV04-8_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
DZIP3-BG293LV06-59_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPCL1-BG293LV04-34_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
FUBP1-BG293LV06-99B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TOB2-BG293LV06-117B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
SMNDC1-BG293LV05-99_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRRC2B-BG293LV06-39_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
GRB2-BG293LV06-7_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CSTF2T-BG293LV06-98B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV06-1merged_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPH1-BG293LV06-126B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
YWHAG-BG293LV06-75B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPH2-BG293LV05-41_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CDC40-BG293LV06-119B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM42-BG293LV05-78_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CNOT2-BG293LV06-21_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TPD52L2-BG293LV05-70_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPF-BG293LV05-7_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
DDX5-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM14-BG293LV06-29_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM42-BG293LV05-77_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CDC40-BG293LV04-13_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRPF40A-BG293LV06-108B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TPD52L2-BG293LV06-84B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
LGALS3-BG293LV06-26_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZMAT3-BG293LV06-80B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RNPS1-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
LGALS3-BG293LV06-25_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZMAT3-BG293LV06-80B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PCBP1-BG293LV06-67B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPH2-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
STAU2-BG293LV05-57_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM42-BG293LV05-78_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV06-1Bmerged_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM5-BG293LV06-49_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PCBP3-BG293LV04-44_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
SRP68-BG293LV06-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV06-2Bmerged_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
EIF4H-BG293LV06-93B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM10-BG293LV06-20_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
LSM1-BG293LV05-22_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
CSTF2T-BG293LV06-97B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
LUC7L-BG293LV06-104B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM11-BG293LV06-45_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TRNAU1AP-BG293LV03-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
LSM10-BG293LV06-66B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV06-2B_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
HNRNPH1-BG293LV04-38_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TOB2-BG293LV03-19_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV06-1_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM14-BG293LV06-30_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
UBE2I-BG293LV03-27_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
UBE2I-BG293LV03-WT293_DESeq2_output.txt	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TRNAU1AP-BG293LV06-31B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RBM42-BG293LV05-78_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRPF4-BG293LV05-39_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZRANB2-BG293LV06-114B_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
SMNDC1-BG293LV06-92B_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
DDX5-BG293LV04-23_quant.sf	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZRANB2-BG293LV06-114B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
RPS19BP1-BG293LV06-87B_Signal.Unique.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
TRNAU1AP-BG293LV03-25_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
ZC3HAV1-BG293LV03-32_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
NT-BG293LV06-73_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
PRPF4-BG293LV06-70B_Signal.Unique.strand-.bw	AnVIL_ENCORE_293T	reference_assembly	GRCh38 + Gencode40	not_classified	take_azul	no
